8.032944311979418693e-11	1.639639999999999908e-11
5.619275815158242832e-11	1.534879999999999938e-11
7.448799298408781500e-11	1.619049999999999892e-11
3.784114779984503824e-11	1.411759999999999954e-11
3.403919006394572442e-11	1.374999999999999937e-11
4.754498458853412142e-12	8.571430000000000768e-12
8.420719314658094201e-11	1.649120000000000065e-11
2.307809828566588108e-11	1.259260000000000028e-11
9.722897341238707349e-11	1.685040000000000017e-11
6.525369137890275768e-11	1.578950000000000012e-11
6.038666471015204075e-11	1.555559999999999887e-11
7.626676164659108388e-12	9.473680000000000482e-12
6.902363735516128936e-11	1.595960000000000078e-11
8.414593231556042651e-11	1.649120000000000065e-11
3.822124978025756644e-11	1.420290000000000040e-11
1.944231091984005452e-13	7.096769999999999860e-12
4.113619234156211836e-11	1.436619999999999991e-11
3.956434988247348138e-11	1.428569999999999920e-11
6.440567821360193185e-11	1.574470000000000096e-11
8.397064090566047433e-13	7.096769999999999860e-12
4.191625934306585134e-11	1.444439999999999932e-11
8.155608275751257988e-11	1.642860000000000131e-11
9.843620636618328520e-11	1.689920000000000134e-11
8.530197330249105822e-11	1.652170000000000058e-11
1.585375080070782026e-11	1.130429999999999980e-11
9.327410667575492305e-11	1.674799999999999932e-11
4.126442231110732159e-11	1.436619999999999991e-11
7.075409562012968606e-11	1.599999999999999968e-11
7.110148244571260644e-11	1.603959999999999882e-11
6.866480198930245274e-11	1.591839999999999889e-11
4.214752490836168500e-11	1.444439999999999932e-11
9.641738597490647920e-13	7.096769999999999860e-12
9.551320118740364644e-12	9.743589999999999683e-12
6.895296425036740581e-11	1.595960000000000078e-11
8.538710536165758542e-11	1.655169999999999944e-11
7.723777641895873935e-11	1.629630000000000115e-11
6.812798721109820755e-11	1.591839999999999889e-11
8.690716376397519663e-11	1.658120000000000047e-11
8.848648619255806641e-11	1.661020000000000045e-11
5.866080417002663211e-11	1.550559999999999968e-11
4.409024097842024391e-11	1.459460000000000084e-11
7.956359377585350702e-11	1.633029999999999879e-11
8.418192107509929261e-11	1.649120000000000065e-11
9.474008845187272880e-11	1.679999999999999950e-11
6.177537677471502640e-11	1.565219999999999908e-11
7.798390511550996673e-11	1.626169999999999966e-11
4.644112589882706809e-11	1.480519999999999996e-11
1.682552927833724088e-11	1.130429999999999980e-11
6.225152214084169508e-11	1.565219999999999908e-11
5.542376562024520360e-11	1.534879999999999938e-11
1.040946779701119370e-11	9.999999999999999395e-12
5.940151258546209120e-11	1.555559999999999887e-11
5.694949440735484413e-11	1.540229999999999951e-11
8.451159859192494602e-11	1.652170000000000058e-11
7.702357817503022865e-12	9.473680000000000482e-12
8.801208083363642476e-12	9.743589999999999683e-12
7.643569301159162921e-11	1.622640000000000122e-11
6.990146225645459512e-11	1.599999999999999968e-11
8.820011443266421654e-11	1.663869999999999937e-11
9.180315639597949703e-11	1.669420000000000050e-11
3.048369623202994114e-11	1.333329999999999934e-11
6.285415002150261123e-11	1.574470000000000096e-11
4.945478751409532780e-11	1.493670000000000036e-11
6.823445524958147218e-12	9.189190000000000349e-12
9.641970266619519748e-11	1.682539999999999897e-11
1.917818353854794150e-11	1.183669999999999943e-11
1.624369825148973062e-11	1.111109999999999938e-11
4.393090625355541788e-11	1.459460000000000084e-11
1.973715025766906521e-11	1.200000000000000057e-11
8.549455593843159000e-11	1.655169999999999944e-11
9.699795872579484108e-12	9.743589999999999683e-12
8.477074240150976992e-11	1.649120000000000065e-11
4.712595551714970733e-11	1.480519999999999996e-11
5.081944464032654890e-11	1.506169999999999993e-11
7.052063737437188678e-12	9.189190000000000349e-12
9.527629659149313959e-11	1.679999999999999950e-11
3.801151873084962424e-11	1.411759999999999954e-11
3.501700398833570143e-11	1.384619999999999971e-11
8.787634503809380100e-11	1.661020000000000045e-11
4.711372481119169316e-11	1.480519999999999996e-11
3.111000863140435931e-11	1.344259999999999929e-11
4.683233725092602706e-11	1.480519999999999996e-11
4.261173526809066661e-11	1.444439999999999932e-11
2.332843503830371933e-11	1.230769999999999935e-11
8.723408857451047500e-11	1.661020000000000045e-11
4.285647729884214265e-12	8.235290000000000546e-12
4.005934376647014118e-11	1.428569999999999920e-11
1.536414707549862799e-11	1.111109999999999938e-11
3.173835576441175541e-11	1.354839999999999991e-11
1.449138277612456576e-11	1.111109999999999938e-11
6.566632919050844346e-11	1.578950000000000012e-11
5.589288691208547345e-11	1.540229999999999951e-11
8.821279048310618347e-11	1.661020000000000045e-11
1.068143442147611586e-11	1.024389999999999919e-11
6.907837358001565111e-12	8.888890000000000104e-12
4.423196128438699504e-11	1.459460000000000084e-11
5.422480663917544537e-11	1.523809999999999906e-11
1.463508872226425690e-11	1.111109999999999938e-11
5.534661140807658199e-11	1.529410000000000124e-11
4.840640635598863157e-11	1.493670000000000036e-11
7.140175523224122446e-11	1.607840000000000144e-11
7.694267806183808664e-11	1.626169999999999966e-11
8.051620773262423779e-11	1.639639999999999908e-11
5.806320656075191551e-11	1.545449999999999882e-11
5.993722276796575193e-11	1.555559999999999887e-11
9.103224554688347449e-11	1.666670000000000046e-11
2.773811362093915561e-11	1.298250000000000047e-11
5.770558013165002225e-11	1.540229999999999951e-11
3.011486788453332086e-11	1.333329999999999934e-11
4.225925368076283262e-11	1.452049999999999977e-11
6.777960024023319198e-11	1.587630000000000092e-11
2.732360688727595275e-11	1.298250000000000047e-11
4.510099321386798295e-11	1.466670000000000091e-11
9.720401308675869076e-11	1.685040000000000017e-11
1.003470625083470297e-10	1.692310000000000086e-11
3.739255557439522013e-11	1.411759999999999954e-11
4.529077228151796370e-11	1.473679999999999997e-11
9.425977381445370622e-12	9.743589999999999683e-12
7.919082758160594550e-11	1.633029999999999879e-11
6.738053272401799507e-11	1.587630000000000092e-11
8.444559460769237871e-11	1.652170000000000058e-11
7.425735335023694479e-11	1.615380000000000009e-11
7.435015878289886320e-11	1.615380000000000009e-11
4.554120928550198801e-11	1.473679999999999997e-11
9.156665380318157006e-11	1.669420000000000050e-11
9.891379928717000547e-11	1.689920000000000134e-11
1.542829603042461464e-11	1.111109999999999938e-11
8.210334184971769358e-11	1.646019999999999968e-11
6.227625476942120077e-11	1.565219999999999908e-11
8.026560055041685331e-11	1.636359999999999946e-11
9.454564854897417598e-11	1.679999999999999950e-11
1.985782578400777957e-11	1.215690000000000043e-11
9.138978117433494784e-11	1.669420000000000050e-11
5.100535786968395240e-11	1.499999999999999990e-11
